in,x,y,qc,tc,tr,te,tl
103,15,40,14,0,0,0,0
104,17,42,12,0,0,0,0
105,11,32,18,0,0,0,0
106,2,30,12,0,0,0,0
107,23,40,20,0,0,0,0
108,1,39,15,0,0,0,0
109,1,47,19,0,0,0,0
110,14,37,18,0,0,0,0
111,14,48,20,0,0,0,0
112,3,47,19,0,0,0,0
113,14,48,19,0,0,0,0
114,3,50,15,0,0,0,0
115,9,50,15,0,0,0,0
116,4,35,16,0,0,0,0
117,3,43,12,0,0,0,0
118,14,31,17,0,0,0,0
119,5,45,16,0,0,0,0
120,20,42,19,0,0,0,0
121,16,44,16,0,0,0,0
122,4,44,13,0,0,0,0
123,11,31,18,0,0,0,0
124,14,40,19,0,0,0,0
125,19,35,20,0,0,0,0
126,7,46,19,0,0,0,0
127,3,44,12,0,0,0,0
128,5,30,19,0,0,0,0
129,1,50,14,0,0,0,0
130,2,33,18,0,0,0,0
131,19,43,15,0,0,0,0
132,6,34,12,0,0,0,0
133,8,47,17,0,0,0,0
134,7,44,15,0,0,0,0
135,12,36,13,0,0,0,0
136,12,49,13,0,0,0,0
137,5,45,16,0,0,0,0
138,7,46,18,0,0,0,0
139,10,36,14,0,0,0,0
140,3,43,17,0,0,0,0
141,35,39,18,0,0,0,0
142,26,31,15,0,0,0,0
143,47,28,11,0,0,0,0
144,32,24,11,0,0,0,0
145,45,40,16,0,0,0,0
146,42,16,13,0,0,0,0
147,50,36,11,0,0,0,0
148,34,22,19,0,0,0,0
149,48,13,16,0,0,0,0
150,32,16,19,0,0,0,0
151,37,29,15,0,0,0,0
152,49,24,11,0,0,0,0
153,27,26,20,0,0,0,0
154,50,30,19,0,0,0,0
155,49,11,13,0,0,0,0
156,34,18,19,0,0,0,0
157,32,18,17,0,0,0,0
158,26,28,19,0,0,0,0
159,33,16,13,0,0,0,0
160,43,21,16,0,0,0,0
161,42,26,16,0,0,0,0
162,47,40,17,0,0,0,0
163,34,15,15,0,0,0,0
164,48,38,11,0,0,0,0
165,38,32,18,0,0,0,0
166,44,15,11,0,0,0,0
167,31,25,16,0,0,0,0
168,44,29,18,0,0,0,0
169,49,17,17,0,0,0,0
170,48,39,13,0,0,0,0
171,34,29,13,0,0,0,0
172,33,23,18,0,0,0,0
173,34,27,17,0,0,0,0
174,36,21,12,0,0,0,0
175,29,30,13,0,0,0,0
176,33,27,12,0,0,0,0
177,28,23,19,0,0,0,0
178,45,38,12,0,0,0,0
179,29,32,15,0,0,0,0
180,40,36,16,0,0,0,0
181,35,16,15,0,0,0,0
182,44,30,12,0,0,0,0
183,27,22,15,0,0,0,0
184,47,33,11,0,0,0,0
185,30,15,20,0,0,0,0
186,36,29,17,0,0,0,0
187,28,13,19,0,0,0,0
188,37,40,16,0,0,0,0
189,31,17,16,0,0,0,0
190,32,13,13,0,0,0,0
191,32,31,17,0,0,0,0
192,32,35,18,0,0,0,0
193,33,23,18,0,0,0,0
194,30,27,14,0,0,0,0
195,49,20,14,0,0,0,0
196,40,38,13,0,0,0,0
197,38,36,11,0,0,0,0
198,33,38,17,0,0,0,0
199,35,18,18,0,0,0,0
200,43,39,18,0,0,0,0
201,44,29,18,0,0,0,0
202,48,36,13,0,0,0,0
203,44,35,20,0,0,0,0
204,42,29,16,0,0,0,0
205,30,32,12,0,0,0,0
206,36,17,14,0,0,0,0
207,41,24,12,0,0,0,0
208,28,28,13,0,0,0,0
209,27,21,18,0,0,0,0
210,50,32,15,0,0,0,0
