i,j,l,t,f
3,44,2685.2683292363913,44.75447215393986,911.0199290727924
3,45,5660.203529909503,94.33672549849172,1920.3139448719796
3,46,2022.9903608272582,33.71650601378764,686.3316097575546
3,47,1866.1674630107557,31.10279105017926,633.1269509566937
3,48,2559.9556636785724,42.665927727976204,868.5056170223198
4,1,6362.502102160753,106.0417017026792,2158.5798896620104
4,2,2011.6622479929379,33.52770413321563,682.4883675614251
4,3,5162.02770236658,86.033795039443,1751.2998831737234
4,4,0.0,0.0,0.0
4,5,2798.672899786611,46.64454832977685,949.494230763369
4,6,8063.717380960223,134.39528968267038,2735.7441922962175
4,7,7726.785165901793,128.77975276502988,2621.4345870612883
4,8,6877.268716576371,114.62114527627286,2333.2226393075616
4,9,6580.34535567853,109.67242259464216,2232.486673281355
4,10,1401.707886829492,23.361798113824868,475.5516630262842
4,11,5365.604718948275,89.42674531580458,1820.3666193310912
4,12,5945.98755464557,99.09979257742616,2017.270714186436
4,13,4678.986428704405,77.98310714507342,1587.420459251837
4,14,4377.003198536642,72.95005330894404,1484.9678522131794
4,15,6224.77951416755,103.74632523612583,2111.855314326566
4,16,5708.5917703055275,95.14319617175879,1936.7304239454431
4,17,8416.991683493574,140.2831947248929,2855.598110257815
4,18,7577.250292817309,126.28750488028848,2570.7025064017457
4,19,8295.389382060375,138.25648970100625,2814.342598165932
4,20,6134.93284396822,102.24888073280367,2081.3734044849166
4,21,4801.406877155903,80.02344795259839,1628.9535407137773
4,22,5706.343925842535,95.10573209737558,1935.9678070103137
4,23,4981.875650796595,83.03126084660992,1690.1804384401398
4,24,2321.8199757948505,38.696999596580845,787.7143027527245
4,25,4177.3432944875385,69.62238824145898,1417.2300586954568
4,26,319.845275094068,5.330754584901133,108.51258947120816
4,27,8185.609323685073,136.42682206141788,2777.097969796478
4,28,7799.948717780137,129.9991452963356,2646.2564840453697
4,29,2777.3010279766218,46.28835046627703,942.243483816219
4,30,7858.02939673809,130.9671566123015,2665.961276839698
4,31,7407.991360686107,123.46652267810178,2513.2787254461373
4,32,3762.9286466793387,62.71547744465565,1276.6333075468247
4,33,6460.561043748446,107.67601739580742,2191.8479430023544
4,34,4222.120083559917,70.36866805933194,1432.4212955490286
4,35,1426.011570780546,23.7668595130091,483.7970738063655
4,36,7450.721642901444,124.1786940483574,2527.7756523451135
4,37,8262.979910419726,137.71633184032876,2803.3471701731746
4,38,7130.391994834506,118.83986658057509,2419.0987316498768
4,39,3668.3828862320247,61.13971477053374,1244.5571567059367
4,40,6010.934702689758,100.18224504482929,2039.3050656739545
4,41,4637.289833512674,77.2881638918779,1573.274227093001
4,42,1680.835803997523,28.013930066625385,570.2502421336349
4,43,7986.739322151438,133.1123220358573,2709.6281632526384
4,44,7501.604361734895,125.02673936224825,2545.038422846661
4,45,1876.1945528116214,31.269909213527022,636.5288004254165
4,46,6757.805856933151,112.63009761555251,2292.692966822299
4,47,5359.901584917395,89.33169308195657,1818.4317405319275
4,48,2843.780054786235,47.39633424643725,964.7975495047473
5,1,3656.991249647721,60.94985416079535,1240.6923630687188
5,2,1841.400825458705,30.690013757645083,624.7244758146817
5,3,2457.865740841025,40.964429014017085,833.8699892714958
5,4,2798.672899786611,46.64454832977685,949.494230763369
5,5,0.0,0.0,0.0
5,6,5329.472018877667,88.82453364796112,1808.1080269598424
5,7,4945.9341888059935,82.43223648009989,1677.9867266248434
5,8,4199.86487877884,69.99774797964733,1424.8708638620312
5,9,3823.602620566107,63.72671034276845,1297.2179168333782
5,10,2011.1998906125666,33.51999817687611,682.3315054768111
5,11,2572.6328925830053,42.87721487638342,872.8065682723725
5,12,3156.119452745729,52.60199087909549,1070.7636509470615
5,13,1923.090221492481,32.05150369154135,652.4389008389595
5,14,1579.1709850424684,26.319516417374473,535.7588376265962
5,15,3426.331274118135,57.10552123530225,1162.437302947166
5,16,3178.246371822046,52.970772863700766,1078.2705596712403
5,17,5748.342456743509,95.80570761239181,1950.2164756539598
5,18,4792.840076614282,79.88066794357137,1626.0471175690825
5,19,5576.983145034598,92.94971908390997,1892.0801075676436
5,20,3408.2272518128834,56.80378753021473,1156.2952258456378
5,21,2222.2569608395875,37.03761601399312,753.9359686342079
5,22,3065.8631737244896,51.09771956207483,1040.1427748070275
5,23,2184.292333915037,36.40487223191728,741.0558659824501
5,24,1859.2541515349642,30.987569192249403,630.7815002388786
5,25,1400.1103527936646,23.335172546561076,475.0096742320303
5,26,2490.119073458135,41.50198455763559,844.8124446206625
5,27,5485.28522503616,91.42142041726933,1860.9701318294442
5,28,5034.307300910425,83.90512168184041,1707.9687084792288
5,29,893.0671867222533,14.884453112037555,302.9872271037841
5,30,5140.422550724794,85.67370917874656,1743.9699923386036
5,31,4610.533374784311,76.84222291307184,1564.1966735138824
5,32,1668.9787296427717,27.81631216071286,566.2275413405457
5,33,3676.979330918247,61.28298884863745,1247.4736370975063
5,34,1589.8402435465018,26.497337392441697,539.3785530270188
5,35,3112.019440813312,51.86699068022187,1055.8020214870348
5,36,4681.215760889472,78.0202626814912,1588.1767956026615
5,37,5532.702865688704,92.21171442814507,1877.0573195245242
5,38,4351.562937612186,72.5260489602031,1476.3368396433548
5,39,1251.3308914911356,20.855514858185593,424.53387901723255
5,40,3226.577443669995,53.77629072783325,1094.667643406798
5,41,2425.5772508827667,40.426287514712776,822.9156062359631
5,42,1168.4096028362655,19.473493380604427,396.4015148558952
5,43,5312.083301304678,88.5347216884113,1802.208628349456
5,44,4705.566278355879,78.42610463926465,1596.4380953966527
5,45,3240.7110330913492,54.011850551522485,1099.462688092648
5,46,3961.745322455748,66.0290887075958,1344.0850224805868
5,47,2650.963032560054,44.182717209334236,899.3813123265154
5,48,303.78446306550967,5.063074384425161,103.06370390703461
6,1,3129.520889848796,52.15868149747993,1061.7396660365132
6,2,6976.770671306317,116.27951118843862,2366.980257774859
6,3,3677.3958176949077,61.28993029491513,1247.6149368512783
6,4,8063.717380960223,134.39528968267038,2735.7441922962175
6,5,5329.472018877667,88.82453364796112,1808.1080269598424
6,6,0.0,0.0,0.0
6,7,742.8250130414295,12.380416884023825,252.0151834833356
6,8,3208.3872895895843,53.47312149315974,1088.4963447325715
6,9,2669.1626027651446,44.48604337941908,905.5558055705898
6,10,6928.296832555603,115.47161387592672,2350.5347381000643
6,11,2830.1067117690104,47.168445196150174,960.1586507212942
6,12,2265.697685040968,37.76162808401613,768.6739242604401
6,13,3406.502605312375,56.77504342187292,1155.7101121288958
6,14,3853.173367498535,64.21955612497558,1307.250262383244
6,15,2177.3254235414606,36.28875705902434,738.6922309872849
6,16,4075.4781314589336,67.92463552431556,1382.670684279531
6,17,726.006198320648,12.100103305344133,246.30913346695903
6,18,880.193160618736,14.669886010312267,298.61950927833954
6,19,292.5764857263823,4.876274762106372,99.26121958568379
6,20,1929.2156437267452,32.15359406211242,654.5170476180515
6,21,3309.3120130927514,55.15520021821252,1122.7366601031001
6,22,3671.5327861807255,61.192213103012094,1245.6258102913562
6,23,3314.129900894049,55.23549834823415,1124.371205059085
6,24,6198.372850998881,103.3062141833147,2102.896434446651
6,25,3931.805819213355,65.53009698688925,1333.9275704958475
6,26,7744.855905696374,129.08093176160622,2627.5653725424672
6,27,364.8698398059231,6.081163996765385,123.7878881457328
6,28,481.6824680222439,8.028041133704065,163.41842752750892
6,29,5773.9557497438445,96.23259582906408,1958.9061921036835
6,30,260.4611295375953,4.3410188256265885,88.36557493121597
6,31,1658.1972138439987,27.63662023073331,562.5697408699729
6,32,4512.779409632161,75.21299016053602,1531.03208827304
6,33,1745.9521757482362,29.09920292913727,592.3420054512627
6,34,4430.304729925471,73.83841216542451,1503.0512432905734
6,35,7909.411419315599,131.82352365525998,2683.3934440665353
6,36,768.5317169772501,12.808861949620836,260.7365910765076
6,37,206.11889772653063,3.4353149621088437,69.92910970680704
6,38,2224.511631796966,37.07519386328276,754.7009015659785
6,39,4434.074537037013,73.90124228395022,1504.3302102265714
6,40,2680.279463041121,44.67132438401868,909.3273769811132
6,41,5052.252270027695,84.20420450046159,1714.056824260596
6,42,6383.195516353859,106.38659193923098,2165.60045908713
6,43,549.6044031846907,9.160073386411511,186.4620227915157
6,44,1223.0134913401405,20.38355818900234,414.92675126906386
6,45,7804.173755113349,130.06956258522249,2647.689895064196
6,46,1669.6784121500764,27.827973535834605,566.4649197437534
6,47,2703.8729629921595,45.06454938320266,917.3318465597964
6,48,5229.9599424852195,87.16599904142032,1774.3469745577852
7,1,2413.5223222502004,40.22537203750334,818.8257802367339
7,2,6500.002769230179,108.33337948716965,2205.2291747994377
7,3,3070.3604022980753,51.17267337163459,1041.6685310271878
7,4,7726.785165901793,128.77975276502988,2621.4345870612883
7,5,4945.9341888059935,82.43223648009989,1677.9867266248434
7,6,742.8250130414295,12.380416884023825,252.0151834833356
7,7,0.0,0.0,0.0
7,8,2467.2997385806207,41.12166230967701,837.0706228387353
7,9,1951.4574040957184,32.524290068261976,662.0629180747139
7,10,6672.586455041253,111.20977425068756,2263.7809312458544
7,11,2379.7321277824526,39.662202129707545,807.3619200957559
7,12,1794.3536440735422,29.90589406789237,608.7629723098256
7,13,3050.484059948519,50.84140099914199,1034.9251662020167
7,14,3404.8908939935213,56.74818156655869,1155.1633134662068
7,15,1603.1734154482479,26.719556924137464,543.9020433568281
7,16,3381.3259233620174,56.35543205603362,1147.1685229122882
7,17,1468.491743252239,24.474862387537318,498.2091470024796
7,18,167.91962362987834,2.7986603938313057,56.96939927516446
7,19,1019.4753552685813,16.991255921143022,345.8732059422734
7,20,1680.1648728621842,28.002747881036402,570.0226180900061
7,21,3109.4226152133133,51.82371025355522,1054.9210071585344
7,22,2992.9951553585915,49.88325258930986,1015.4211422608108
7,23,2826.487572942786,47.1081262157131,958.9308003940573
7,24,6008.8475600567535,100.14745933427922,2038.5969693869718
7,25,3551.055054487328,59.18425090812214,1204.751826344515
7,26,7411.241731316015,123.52069552193358,2514.3814653058666
7,27,1103.1468623895914,18.385781039826522,374.2600936334832
7,28,266.925083122587,4.44875138537645,90.55857384771664
7,29,5299.661876006808,88.3276979334468,1797.9944625356932
7,30,820.3298117220902,13.672163528701503,278.30991739431704
7,31,915.4283150525769,15.257138584209615,310.5735950371787
7,32,4347.471103986776,72.45785173311293,1474.9486200979886
7,33,1269.0382184946204,21.15063697491034,430.5413709371819
7,34,3889.92917673317,64.83215294555283,1319.7202544348288
7,35,7697.564549907977,128.29274249846628,2611.52102899325
7,36,331.0498451895122,5.517497419825204,112.31391783102443
7,37,899.0895394786884,14.98482565797814,305.03040592553674
7,38,1483.0863090191347,24.718105150318912,503.1605852349435
7,39,4184.099664204953,69.73499440341588,1419.5222644291382
7,40,2048.1125457357075,34.13520909559512,694.8547099871532
7,41,4414.240591540067,73.57067652566778,1497.6012292070095
7,42,6050.723758361474,100.84539597269124,2052.80413475441
7,43,1218.7444358847347,20.312407264745577,413.478406403172
7,44,481.27435003332556,8.021239167222094,163.27996701789445
7,45,7634.171140339991,127.23618567233319,2590.013807960806
7,46,1053.3209387456418,17.55534897909403,357.35585768436846
7,47,2431.5238020632246,40.525396701053744,824.9330681691581
7,48,4883.60276844872,81.39337947414533,1656.8398022990211
8,1,562.3041881401916,9.371736469003194,190.77062654013633
8,2,5186.866877027017,86.44778128378361,1759.726967681815
8,3,1741.999138920568,29.033318982009465,591.0008749239502
8,4,6877.268716576371,114.62114527627286,2333.2226393075616
8,5,4199.86487877884,69.99774797964733,1424.8708638620312
8,6,3208.3872895895843,53.47312149315974,1088.4963447325715
8,7,2467.2997385806207,41.12166230967701,837.0706228387353
8,8,0.0,0.0,0.0
8,9,717.898321491282,11.9649720248547,243.5584074804352
8,10,6202.3680961387645,103.37280160231275,2104.25188481425
8,11,2240.413577891368,37.340226298189464,760.0958893388247
8,12,2050.414836075861,34.17358060126435,695.6357985508381
8,13,2919.814548905461,48.663575815091015,990.593459241366
8,14,2761.6476965753614,46.02746160958936,936.9328425266075
8,15,1686.697661111795,28.111627685196584,572.2389702597352
8,16,1303.7503595397395,21.729172658995658,442.31801609721396
8,17,3931.255779010061,65.52092965016769,1333.7409606209474
8,18,2330.3418204203435,38.83903034033906,790.605473888867
8,19,3486.4185061463863,58.10697510243977,1182.8228507393767
8,20,2668.534054495089,44.47556757491815,905.3425605871479
8,21,3486.219298896729,58.10365498161215,1182.7552665160506
8,22,1174.6744229785545,19.577907049642576,398.5269545892513
8,23,2259.1485121611636,37.65247520268606,766.4520133446914
8,24,5839.015756101366,97.31692926835609,1980.9788325664556
8,25,3140.1719698131183,52.33619949688531,1065.3532140786208
8,26,6595.20613779433,109.92010229657217,2237.5284296383265
8,27,3562.8220556182705,59.38036759363784,1208.7439683658522
8,28,2727.002933625118,45.45004889375197,925.1790564553847
8,29,4119.9378636091105,68.66563106015184,1397.7543545366361
8,30,3239.1685661601496,53.98614276933583,1098.9393816882343
8,31,1558.3609979719076,25.972683299531795,528.6987190013492
8,32,4506.63610689836,75.11060178163933,1528.9478752504956
8,33,2081.5729629297166,34.69288271549528,706.2066879503764
8,34,2657.9219326383536,44.298698877305895,901.7422297017856
8,35,7303.784498463793,121.72974164106321,2477.9248923870523
8,36,2511.0575461346957,41.85095910224493,851.9161540283988
8,37,3363.917061997813,56.065284366630216,1141.2622902008015
8,38,984.228123963139,16.403802066052315,333.91502291293426
8,39,4090.560108347022,68.1760018057837,1387.787484476095
8,40,1318.9863532273562,21.9831058871226,447.48706893916705
8,41,2543.773574829332,42.39622624715553,863.0155863705686
8,42,5357.462272382327,89.29103787303877,1817.6041650123832
8,43,3631.030983068032,60.51718305113387,1231.8849303214433
8,44,1986.0455684600995,33.10075947433499,673.7975021767643
8,45,7390.364605349319,123.17274342248865,2507.298568743782
8,46,1784.7658109679264,29.74609684946544,605.5101476513961
8,47,2878.62814548875,47.97713575814583,976.6203177452513
8,48,4295.211287003237,71.58685478338728,1457.218647177465
9,1,462.0822437618654,7.701370729364424,156.7687401494961
9,2,5027.708225424383,83.79513709040639,1705.7298673117432
9,3,1443.5875449725936,24.059792416209895,489.7600021988431
9,4,6580.34535567853,109.67242259464216,2232.486673281355
9,5,3823.602620566107,63.72671034276845,1297.2179168333782
9,6,2669.1626027651446,44.48604337941908,905.5558055705898
9,7,1951.4574040957184,32.524290068261976,662.0629180747139
9,8,717.898321491282,11.9649720248547,243.5584074804352
9,9,0.0,0.0,0.0
9,10,5788.323764268893,96.47206273781488,1963.7807692291835
9,11,1601.4808771883604,26.69134795313934,543.3278228706712
9,12,1342.544226459598,22.375737107659965,455.4794515876623
9,13,2329.67487001942,38.827914500323665,790.379200372612
9,14,2290.9159740156338,38.18193290026056,777.2296293208616
9,15,969.7448117932882,16.162413529888138,329.00132923023676
9,16,1450.6333099718895,24.177221832864824,492.15038987818065
9,17,3375.169625366998,56.252827089449966,1145.0799010409803
9,18,1795.8621884766103,29.93103647461017,609.274769957801
9,19,2958.0060851864387,49.30010141977398,1003.5505444961464
9,20,1950.6357937862208,32.51059656310368,661.784173728112
9,21,2834.5160080691026,47.24193346781838,961.6545745211006
9,22,1111.6807095564805,18.52801182594134,377.15533682242307
9,23,1724.7637519382183,28.74606253230364,585.153496151689
9,24,5345.465461491637,89.09109102486062,1813.534056380132
9,25,2627.5939564552205,43.79323260758701,891.452982102036
9,26,6284.772867813124,104.74621446355208,2132.209012386444
9,27,3006.660107162098,50.11100178603497,1020.0571941917378
9,28,2192.4107735549924,36.54017955924987,743.8101755702287
9,29,3888.5063970630163,64.80843995105027,1319.2375538346405
9,30,2660.0295111144915,44.33382518524152,902.4572591731205
9,31,1121.456642050864,18.69094403418107,380.4719771859529
9,32,3919.2867973650514,65.32144662275086,1329.680293502287
9,33,1371.760912112603,22.862681868543383,465.3916762251576
9,34,2390.830190540516,39.847169842341934,811.1271141497785
9,35,6882.963460603289,114.71605767672148,2335.154671664628
9,36,1926.0674962212513,32.101124937020856,653.448988576823
9,37,2844.3972999565303,47.406621665942176,965.0069597320758
9,38,610.6693049433547,10.177821749055912,207.17926056746452
9,39,3542.108411666701,59.03514019444502,1201.7165356738783
9,40,675.0029629564599,11.250049382607665,229.00547581827303
9,41,2589.323077562937,43.155384626048956,878.468978606223
9,42,4992.011618576223,83.20019364293704,1693.619226492396
9,43,3038.1112553690327,50.63518758948388,1030.7274957391764
9,44,1485.4753447970788,24.757922413284646,503.9711035661204
9,45,6933.269430795258,115.5544905132543,2352.221771029427
9,46,1111.7306328423267,18.528843880705445,377.1722740900456
9,47,2195.3355096658915,36.588925161098196,744.8024387475425
9,48,3875.4192031314496,64.59032005219083,1314.7975154379235
10,1,5653.503338638795,94.22505564397991,1918.0407985685893
10,2,2326.8351896943627,38.780586494906046,789.4157937215311
10,3,4461.98935453683,74.36648924228051,1513.800755416368
10,4,1401.707886829492,23.361798113824868,475.5516630262842
10,5,2011.1998906125666,33.51999817687611,682.3315054768111
10,6,6928.296832555603,115.47161387592672,2350.5347381000643
10,7,6672.586455041253,111.20977425068756,2263.7809312458544
10,8,6202.3680961387645,103.37280160231275,2104.25188481425
10,9,5788.323764268893,96.47206273781488,1963.7807692291835
10,10,0.0,0.0,0.0
10,11,4391.46729465221,73.19112157753683,1489.8750265442654
10,12,4946.120196679413,82.43533661132355,1678.0498327501439
10,13,3647.9392812929327,60.79898802154888,1237.621339037801
10,14,3500.027999888001,58.33379999813335,1187.4400876420025
10,15,5273.251463755545,87.88752439592575,1789.0343107199635
10,16,5182.12552916272,86.36875881937867,1758.1183901150923
10,17,7215.6237429622115,120.26039571603685,2448.014955882906
10,18,6534.307997026158,108.9051332837693,2216.867768176959
10,19,7139.655173746139,118.99425289576898,2422.241412216725
10,20,5021.064428983162,83.68440714971936,1703.4758538499389
10,21,3620.2266503632063,60.337110839386774,1228.2193888531058
10,22,5076.597482566448,84.60995804277414,1722.316324273626
10,23,4089.1634841370674,68.1527247356178,1387.3136575311894
10,24,921.4342081776647,15.357236802961078,312.611189667579
10,25,3206.6421689985928,53.44403614997655,1087.9042848554566
10,26,1130.8483541129642,18.847472568549403,383.658264665506
10,27,7013.212459351278,116.88687432252131,2379.343713150452
10,28,6713.022046738712,111.88370077897852,2277.4993479415557
10,29,2436.4059596052543,40.60676599342091,826.5894176554409
10,30,6706.299202988188,111.77165338313647,2275.2185164246134
10,31,6476.804227394866,107.94673712324776,2197.358701034378
10,32,2475.3232112190926,41.255386853651544,839.7927133629612
10,33,5431.571779881032,90.52619633135053,1842.7469924646734
10,34,3598.0851852061537,59.96808642010256,1220.7075451400112
10,35,1101.7304570538113,18.36217428423019,373.7795556274704
10,36,6375.217329628849,106.25362216048082,2162.8937325282927
10,37,7120.717379590345,118.67862299317243,2415.8164647726417
10,38,6283.026738762139,104.71711231270231,2131.6166103732594
10,39,2496.9549455286533,41.615915758810885,847.1316227903186
10,40,5159.71675579193,85.99527926319884,1750.5158578450041
10,41,4317.917322043117,71.96528870071862,1464.9220301900068
10,42,936.3845363951714,15.606408939919524,317.68332596175753
10,43,6794.609922578337,113.24349870963896,2305.1793306275886
10,44,6506.743348250337,108.44572247083894,2207.516023288281
10,45,1267.8852471734183,21.13142078622364,430.1502071045667
10,46,5772.708289875733,96.21180483126221,1958.4829715308285
10,47,4248.648020253031,70.81080033755052,1441.4213193982212
10,48,1913.9932079294326,31.89988679882388,649.3525945057154
11,1,1712.356563336036,28.539276055600602,580.9441603630503
11,2,4147.82364620291,69.13039410338183,1407.2150491734237
11,3,1183.6249405956264,19.72708234326044,401.56355984612276
11,4,5365.604718948275,89.42674531580458,1820.3666193310912
11,5,2572.6328925830053,42.87721487638342,872.8065682723725
11,6,2830.1067117690104,47.168445196150174,960.1586507212942
11,7,2379.7321277824526,39.662202129707545,807.3619200957559
11,8,2240.413577891368,37.340226298189464,760.0958893388247
11,9,1601.4808771883604,26.69134795313934,543.3278228706712
11,10,4391.46729465221,73.19112157753683,1489.8750265442654
11,11,0.0,0.0,0.0
